gene_id	HER2.1	HER2.2	HER2.3	NBS1	NBS2	NBS3	Non.TNBC1	Non.TNBC2	Non.TNBC3	TNBC1	TNBC2	TNBC3
ENSG00000171695	1	1	2	0	0	0	0	0	1	1	0	1
ENSG00000171700	41	35	73	59	88	64	170	69	76	78	42	37
ENSG00000171703	35	23	90	499	376	297	126	115	123	52	21	46
ENSG00000171711	0	0	0	0	0	0	0	1	2	0	0	0
ENSG00000171714	16	1	27	20	11	14	165	14	8	19	7	49
ENSG00000171720	97	174	181	507	581	361	388	296	323	221	74	217
ENSG00000171722	3	12	4	7	8	9	2	7	9	12	2	19
ENSG00000171723	77	159	95	241	398	456	67	67	116	108	14	26
ENSG00000171724	0	4	4	59	53	78	15	4	4	24	4	31
ENSG00000171729	55	41	70	456	467	674	129	46	49	58	84	76
ENSG00000171735	114	97	85	898	1133	2059	357	366	179	187	73	220
ENSG00000171747	1	0	0	40	13	4	6	7	13	24	2	25
ENSG00000171757	21	17	21	16	20	27	32	17	18	29	6	19
ENSG00000171759	3	3	4	1	3	1	2	5	7	16	0	42
ENSG00000171763	28	120	73	124	159	260	134	53	44	58	10	25
ENSG00000171766	62	68	86	269	173	146	111	139	230	50	44	54
ENSG00000171772	2	55	3	83	19	65	9	84	42	20	0	23
ENSG00000171773	0	0	0	0	0	1	1	1	0	2	0	0
ENSG00000171777	15	4	7	18	12	6	41	30	41	49	4	47
ENSG00000171786	0	2	1	11	5	8	7	4	7	10	2	9
ENSG00000171790	22	104	18	16	34	11	24	14	10	65	6	17
ENSG00000171791	485	274	306	404	657	1124	2092	1409	1238	236	27	186
ENSG00000171792	53	117	91	116	88	71	268	90	92	190	29	74
ENSG00000171793	216	665	258	208	411	217	371	132	128	632	54	148
ENSG00000171794	0	1	0	1	0	0	0	0	0	0	0	0
ENSG00000171798	26	2	92	31	36	29	9	32	17	25	1	35
ENSG00000171804	1	0	2	1	0	0	9	9	12	29	2	58
ENSG00000171806	48	65	26	26	31	34	122	65	71	46	19	61
ENSG00000171811	4	1	11	21	25	22	5	25	10	24	0	11
ENSG00000171812	102	91	84	117	267	308	713	324	270	115	238	782
ENSG00000171813	57	62	74	186	435	359	241	325	141	118	35	57
ENSG00000171815	0	1	0	0	0	0	3	6	0	4	0	17
ENSG00000171817	28	11	13	26	12	17	13	36	31	21	2	30
ENSG00000171819	18	37	15	2	10	17	2	19	14	13	3	22
ENSG00000171823	44	76	77	497	96	141	118	102	89	82	32	31
ENSG00000171824	247	567	269	764	1001	1046	561	372	314	323	89	157
ENSG00000171827	91	129	55	52	68	80	220	117	154	116	37	89
ENSG00000171840	20	35	11	42	36	56	18	31	20	31	13	32
ENSG00000171843	172	186	78	210	239	321	79	75	151	135	13	265
ENSG00000171847	3	30	10	7	4	3	5	9	3	26	2	12
ENSG00000171848	333	495	875	29	60	18	339	116	162	690	34	146
ENSG00000171853	183	287	304	311	357	348	107	174	177	202	49	110
ENSG00000171855	0	1	1	0	2	0	0	2	1	0	0	0
ENSG00000171858	400	555	610	3353	2369	1779	935	624	825	352	183	181
ENSG00000171860	94	74	133	24	63	38	422	81	96	192	60	180
ENSG00000171861	40	86	35	279	228	266	265	61	51	52	29	39
ENSG00000171862	953	1321	968	1034	1801	2007	3742	662	1059	383	109	950
ENSG00000171863	917	982	2193	3765	5307	2649	991	675	975	1145	448	366
ENSG00000171864	7	22	5	5	32	27	27	11	21	27	4	29
ENSG00000171865	122	132	145	165	184	226	108	101	138	138	41	136
ENSG00000171867	379	1268	309	5128	4714	9280	560	258	296	700	205	298
ENSG00000171872	0	0	0	0	0	1	11	4	4	13	0	10
ENSG00000171873	0	1	2	1	5	4	1	2	2	0	1	1
ENSG00000171877	16	38	22	18	7	9	24	12	8	42	2	31
ENSG00000171885	3	7	3	20	16	13	22	4	4	10	0	9
ENSG00000171889	2	2	2	71	47	126	22	3	5	26	3	29
ENSG00000171903	12	2	9	46	99	53	104	32	56	31	2	28
ENSG00000171914	313	416	210	311	516	358	349	206	205	323	44	287
ENSG00000171916	1	0	0	0	0	1	0	7	1	11	0	11
ENSG00000171928	124	479	208	368	333	442	294	201	336	131	44	103
ENSG00000171931	0	4	0	0	1	0	2	7	6	17	0	25
ENSG00000171936	0	0	0	0	0	0	0	0	0	3	0	4
ENSG00000171940	1094	5238	932	751	2226	1803	880	1007	854	589	79	439
ENSG00000171942	0	0	0	0	0	0	0	4	0	3	0	10
ENSG00000171943	56	32	26	37	94	145	72	52	75	39	11	126
ENSG00000171944	0	0	0	0	0	0	1	0	3	5	0	6
ENSG00000171951	6	6	2	8	11	16	13	9	11	7	9	50
ENSG00000171953	41	59	29	143	119	117	73	85	96	43	11	48
ENSG00000171954	14	1	0	586	59	51	18	6	10	23	0	31
ENSG00000171956	1	0	2	0	1	0	0	3	3	5	0	7
ENSG00000171960	124	250	121	250	249	184	416	153	166	105	34	86
ENSG00000171962	23	36	19	150	125	111	28	69	96	25	4	32
ENSG00000171970	28	54	48	102	88	174	75	24	26	34	7	17
ENSG00000171984	30	18	19	38	25	18	20	30	20	18	3	15
ENSG00000171987	0	0	0	0	0	0	1	0	1	3	1	4
ENSG00000171988	1296	1163	1240	3488	7837	8846	977	740	737	965	140	702
ENSG00000171989	5	10	18	6	19	19	5	7	5	4	0	7
ENSG00000171992	116	80	91	1063	1249	1927	158	124	150	165	72	151
ENSG00000171999	2	1	0	0	0	0	0	0	0	1	0	2
ENSG00000172000	3	64	0	17	10	7	5	10	24	17	1	16
ENSG00000172005	10	3	11	8	1	7	4	3	7	13	0	13
ENSG00000172006	21	43	26	94	83	68	117	55	66	32	18	39
ENSG00000172007	77	93	66	166	414	402	177	144	144	190	30	103
ENSG00000172009	86	168	147	478	361	209	588	198	218	126	28	62
ENSG00000172014	0	0	0	0	0	0	0	0	1	1	0	2
ENSG00000172016	0	1	1	0	0	0	1	2	2	9	0	11
ENSG00000172020	0	1	1	3	4	4	8	7	6	12	1	34
ENSG00000172023	0	0	0	0	0	0	2	2	4	5	0	8
ENSG00000172031	9	2	0	22	21	16	44	18	42	10	2	6
ENSG00000172037	536	459	512	4457	5307	7349	1181	1012	889	486	415	716
ENSG00000172046	250	284	258	522	522	578	466	486	357	226	104	198
ENSG00000172053	281	507	480	3870	3467	2445	460	426	344	328	114	223
ENSG00000172057	165	175	1579	830	856	731	434	741	793	236	72	782
ENSG00000172058	2	0	0	0	2	0	0	0	0	1	1	3
ENSG00000172059	127	233	405	734	1092	1417	306	167	188	340	123	133
ENSG00000172061	212	18	270	41	26	89	622	508	409	131	77	897
ENSG00000172062	20	25	22	130	116	140	31	29	24	28	3	28
ENSG00000172071	362	586	613	1681	3036	3392	485	208	211	240	42	291
ENSG00000172073	0	0	0	0	0	0	0	2	3	3	0	5
ENSG00000172081	201	139	158	227	367	523	520	202	253	184	75	158
ENSG00000172086	111	105	128	219	222	267	458	206	254	268	69	300
ENSG00000172113	113	73	81	83	103	130	189	275	206	102	40	140
ENSG00000172115	431	607	518	2744	2929	3535	473	460	352	556	252	367
ENSG00000172116	39	10	29	14	13	30	31	10	13	31	2	35
ENSG00000172123	77	85	46	37	70	48	79	25	56	75	18	69
ENSG00000172137	319	80	15	24	35	31	11	14	10	33	96	22
ENSG00000172139	32	24	24	7	12	6	8	67	48	18	0	19
ENSG00000172146	1	1	1	0	0	0	2	2	1	13	0	20
ENSG00000172148	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172150	0	0	0	0	0	0	0	0	0	5	0	4
ENSG00000172154	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000172155	0	0	0	0	0	0	0	0	1	1	0	0
ENSG00000172156	5	0	2	2	3	2	8	1	6	3	2	12
ENSG00000172159	44	580	30	124	312	353	142	47	43	312	119	58
ENSG00000172164	95	110	103	365	631	465	167	87	88	456	64	95
ENSG00000172167	80	441	244	100	165	116	75	114	100	513	31	103
ENSG00000172171	55	104	51	29	25	33	86	62	72	42	11	30
ENSG00000172172	114	468	394	112	122	91	148	218	179	409	64	155
ENSG00000172175	453	585	368	581	715	1240	659	404	320	346	78	318
ENSG00000172179	1	0	0	0	1	0	2	1	3	7	0	3
ENSG00000172183	169	52	132	846	1317	808	115	67	45	167	16	85
ENSG00000172186	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000172188	0	0	1	0	0	0	0	0	1	2	0	1
ENSG00000172197	82	282	58	308	598	454	483	222	195	219	78	140
ENSG00000172199	0	0	0	0	0	0	0	1	2	1	0	5
ENSG00000172201	95	586	35	518	434	795	89	66	139	123	319	116
ENSG00000172208	0	0	0	0	0	0	0	0	1	3	0	1
ENSG00000172209	202	86	62	1	0	0	19	19	30	46	3	12
ENSG00000172215	184	86	180	14	42	38	45	24	26	115	2	42
ENSG00000172216	110	621	211	2239	2257	3693	847	148	174	401	177	177
ENSG00000172232	0	1	0	26	8	9	6	4	3	4	0	1
ENSG00000172236	9	1	11	39	49	123	155	43	55	5	4	14
ENSG00000172238	0	0	0	0	0	0	1	0	0	4	0	1
ENSG00000172239	557	487	365	597	832	603	765	493	429	209	151	277
ENSG00000172243	220	578	268	35	84	33	275	68	102	756	116	200
ENSG00000172244	78	99	47	14	37	48	72	27	27	54	18	30
ENSG00000172247	1	0	0	29	20	16	0	2	5	0	0	0
ENSG00000172250	34	50	30	178	238	275	155	87	108	79	13	51
ENSG00000172260	41	3	24	85	220	246	66	87	123	23	6	83
ENSG00000172262	458	443	281	644	700	924	456	241	252	246	81	233
ENSG00000172264	29	26	4	87	138	132	37	54	48	40	8	21
ENSG00000172269	92	136	155	579	411	436	505	114	129	260	51	119
ENSG00000172270	519	1102	685	5348	4682	3549	2195	1258	1230	1070	689	531
ENSG00000172273	40	73	59	287	310	381	166	64	58	111	26	90
ENSG00000172283	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172288	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172289	1	0	0	1	0	1	2	0	3	4	0	7
ENSG00000172292	1002	230	542	1251	1016	1725	1833	1967	1477	451	119	549
ENSG00000172294	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172296	81	132	40	177	185	309	167	62	71	109	26	113
ENSG00000172297	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172301	56	106	39	238	171	154	292	234	156	91	36	54
ENSG00000172315	107	176	105	268	170	331	262	143	154	98	42	65
ENSG00000172318	10	0	2	27	67	101	7	0	8	4	2	22
ENSG00000172320	0	1	0	0	0	0	8	3	2	18	0	16
ENSG00000172322	18	8	62	2	3	1	34	8	15	56	1	48
ENSG00000172324	0	0	0	0	0	0	4	1	8	17	0	22
ENSG00000172331	47	137	55	274	393	218	319	102	144	155	34	123
ENSG00000172336	67	68	122	190	141	141	218	104	103	122	45	50
ENSG00000172339	17	37	35	101	67	55	102	56	64	51	11	54
ENSG00000172340	196	351	401	970	855	675	492	402	329	226	119	273
ENSG00000172342	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172345	140	102	180	81	109	171	91	44	79	62	14	119
ENSG00000172346	16	17	7	87	85	91	136	51	45	57	10	33
ENSG00000172348	37	31	22	175	267	388	34	41	69	37	9	42
ENSG00000172349	339	136	378	177	221	457	219	147	210	200	31	257
ENSG00000172350	0	0	4	3	7	1	7	13	14	49	2	57
ENSG00000172352	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172354	367	286	646	2940	2138	2108	515	302	345	321	103	126
ENSG00000172361	4	11	4	36	28	14	25	41	35	6	2	13
ENSG00000172362	1	0	0	0	0	0	0	0	1	1	0	2
ENSG00000172365	0	0	0	0	0	0	2	1	0	2	1	11
ENSG00000172366	33	31	45	90	94	36	120	157	116	33	17	31
ENSG00000172367	0	0	0	5	4	3	9	4	4	22	0	28
ENSG00000172375	80	43	86	208	239	284	324	81	108	116	23	105
ENSG00000172377	0	0	0	0	0	0	0	1	3	10	0	10
ENSG00000172379	71	409	79	169	196	199	439	212	239	101	105	148
ENSG00000172380	602	89	413	1902	3696	4274	1398	307	526	640	182	413
ENSG00000172382	3	8	26	33	37	36	52	10	9	21	6	30
ENSG00000172399	0	1	0	5	4	1	0	5	3	3	0	2
ENSG00000172403	395	224	182	1152	1757	2455	209	1352	632	133	43	432
ENSG00000172404	26	49	18	26	25	37	8	10	15	21	3	7
ENSG00000172409	33	408	63	285	126	228	184	52	78	86	38	65
ENSG00000172410	0	3	0	0	0	0	0	0	0	0	0	2
ENSG00000172421	0	1	0	0	0	0	4	4	0	11	0	9
ENSG00000172425	1	0	6	53	20	13	30	36	27	2	7	8
ENSG00000172426	41	96	55	161	154	142	243	57	48	94	25	67
ENSG00000172428	62	93	77	311	236	149	697	335	339	117	63	129
ENSG00000172432	181	338	186	616	905	1044	846	214	254	526	154	254
ENSG00000172456	71	123	68	168	110	84	112	38	60	54	13	85
ENSG00000172457	0	0	0	0	0	0	3	1	0	1	0	3
ENSG00000172458	8	29	10	26	42	38	48	29	40	19	7	11
ENSG00000172459	0	2	0	0	0	0	1	2	1	2	0	7
ENSG00000172460	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172461	71	2	13	23	42	15	3	4	3	145	2	25
ENSG00000172464	0	0	1	0	0	0	0	0	1	2	0	0
ENSG00000172465	42	26	19	171	181	205	259	181	337	64	13	97
ENSG00000172466	866	857	870	994	1336	1689	3401	1603	1790	804	231	1064
ENSG00000172468	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172469	147	290	290	66	132	151	392	139	133	208	50	203
ENSG00000172476	11	9	2	7	11	17	7	5	9	2	2	13
ENSG00000172478	9	3	127	46	26	20	130	2	4	6	1	225
ENSG00000172482	0	1	1	2	4	0	7	1	7	11	1	11
ENSG00000172487	0	0	0	0	0	0	0	0	0	4	0	6
ENSG00000172489	0	0	0	0	0	0	0	1	0	1	0	3
ENSG00000172493	959	696	874	700	1446	2463	486	640	676	611	74	467
ENSG00000172497	0	0	2	2	1	0	0	5	3	4	0	6
ENSG00000172500	103	113	155	547	371	230	579	211	267	188	37	128
ENSG00000172508	10	39	12	18	16	28	53	15	11	10	5	11
ENSG00000172519	0	1	0	0	0	0	7	5	4	18	0	24
ENSG00000172530	111	194	116	290	363	377	152	97	101	159	55	90
ENSG00000172531	213	509	346	789	747	549	1134	340	387	316	121	132
ENSG00000172534	459	639	357	582	960	1047	237	468	385	497	99	227
ENSG00000172538	0	0	0	0	1	0	0	1	3	13	0	9
ENSG00000172543	37	8	50	18	29	29	36	20	18	60	2	34
ENSG00000172548	10	31	13	6	13	1	2	4	2	18	1	20
ENSG00000172551	161	34	391	25331	1192	1834	1	3	7	2	0	286
ENSG00000172554	4	1	4	35	23	35	1	5	6	26	0	19
ENSG00000172568	1	0	0	0	0	0	0	1	0	1	0	0
ENSG00000172572	60	74	41	53	213	296	136	97	132	53	28	165
ENSG00000172575	311	690	380	43	108	105	156	104	112	211	27	132
ENSG00000172578	330	214	496	26	68	116	258	87	108	182	22	151
ENSG00000172586	64	67	109	146	119	67	445	219	134	147	10	64
ENSG00000172590	39	52	39	260	194	141	207	49	84	165	31	36
ENSG00000172594	78	53	54	116	210	137	101	61	81	57	10	26
ENSG00000172602	4	3	17	4283	1385	2771	134	97	90	17	5	103
ENSG00000172613	58	157	72	267	246	229	321	101	131	125	35	59
ENSG00000172638	53	18	39	663	963	734	215	106	132	46	47	101
ENSG00000172640	3	0	4	0	0	0	1	2	1	5	0	3
ENSG00000172650	1	1	1	2	1	0	1	6	1	4	0	1
ENSG00000172661	168	220	184	369	377	481	271	227	201	254	47	181
ENSG00000172663	45	149	90	252	178	97	261	127	86	56	21	49
ENSG00000172667	256	369	323	287	437	829	1675	300	406	313	110	635
ENSG00000172671	53	56	58	94	74	105	137	84	88	66	13	67
ENSG00000172673	138	45	148	3	13	18	68	9	26	62	0	54
ENSG00000172680	0	0	0	0	0	0	0	0	0	3	0	1
ENSG00000172687	46	287	163	47	52	46	284	114	93	155	22	87
ENSG00000172689	0	0	0	1	0	0	2	1	1	10	0	11
ENSG00000172716	354	233	371	698	1092	1291	315	135	218	339	76	340
ENSG00000172717	1	1	1	1	3	0	1	0	5	8	0	14
ENSG00000172724	119	5	74	358	145	65	32	21	49	23	1	9
ENSG00000172725	220	298	431	1025	753	522	1190	397	443	215	111	118
ENSG00000172728	39	158	61	30	58	41	29	67	30	54	15	46
ENSG00000172731	25	28	38	39	39	39	261	68	68	97	17	45
ENSG00000172732	69	67	79	324	407	227	215	136	163	127	42	53
ENSG00000172733	6	15	0	4	11	16	3	3	9	5	0	13
ENSG00000172738	2	6	1	36	66	57	21	1	7	18	1	13
ENSG00000172742	0	0	0	0	0	0	2	5	7	18	0	23
ENSG00000172746	1	0	0	2	1	0	0	1	3	1	0	1
ENSG00000172748	9	16	9	47	57	73	55	34	32	13	5	11
ENSG00000172752	4	0	14	3	0	0	10	4	11	48	2	48
ENSG00000172757	1495	772	1409	10739	6906	8235	4734	1985	2225	1493	746	1121
ENSG00000172765	324	660	352	358	317	594	616	429	370	420	153	366
ENSG00000172766	156	256	208	354	231	294	208	80	112	129	20	98
ENSG00000172769	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000172771	3	4	2	17	16	28	9	28	16	28	0	66
ENSG00000172772	0	0	0	0	0	0	0	5	1	5	0	3
ENSG00000172775	327	469	257	582	492	492	563	331	333	473	75	269
ENSG00000172780	8	10	13	32	32	52	37	15	15	16	7	16
ENSG00000172782	0	2	1	0	0	0	3	16	5	18	0	9
ENSG00000172785	68	134	78	264	304	325	231	80	113	179	35	139
ENSG00000172789	2	2	0	2	0	1	1	4	2	1	0	0
ENSG00000172794	36	10	17	14	10	14	67	28	50	20	1	20
ENSG00000172795	580	627	533	323	600	711	296	308	435	290	46	276
ENSG00000172799	0	0	0	7	0	0	0	1	0	0	0	2
ENSG00000172803	489	293	456	4445	2968	3532	881	418	447	313	147	233
ENSG00000172809	544	397	551	5559	4025	3324	1770	1529	1355	729	235	183
ENSG00000172817	270	609	183	248	516	476	216	141	238	79	146	166
ENSG00000172818	23	61	34	342	289	267	121	43	72	36	7	25
ENSG00000172819	52	128	102	472	476	524	218	139	176	128	31	89
ENSG00000172824	19	8	19	149	209	104	73	76	67	46	3	23
ENSG00000172828	3	1	67	135	107	44	24	25	16	73	5	36
ENSG00000172830	83	92	76	546	380	445	365	139	192	48	42	60
ENSG00000172831	74	135	105	219	168	316	531	172	161	243	48	118
ENSG00000172840	85	232	114	153	226	336	305	101	110	231	27	103
ENSG00000172845	1161	1342	974	806	1517	2208	2856	747	875	1114	370	734
ENSG00000172867	0	4	2	0	0	0	2	6	6	12	0	25
ENSG00000172869	895	653	902	380	655	1015	1049	1074	1182	542	65	1020
ENSG00000172878	29	46	31	137	118	104	158	44	48	52	15	31
ENSG00000172888	203	875	210	338	508	520	468	675	341	246	67	185
ENSG00000172889	35	39	38	233	265	186	98	66	100	47	31	25
ENSG00000172890	222	137	201	620	510	294	556	302	206	147	40	158
ENSG00000172893	158	234	208	1147	919	1007	1724	348	160	302	103	168
ENSG00000172900	0	0	0	0	1	0	1	9	3	7	2	25
ENSG00000172901	6	4	7	0	7	6	21	12	4	12	0	24
ENSG00000172912	4	5	0	1	0	0	3	1	0	1	1	3
ENSG00000172915	904	93	150	257	375	385	187	294	335	88	30	224
ENSG00000172922	118	82	146	632	559	483	324	221	246	155	61	107
ENSG00000172927	9	25	4	50	116	239	6	3	6	9	1	26
ENSG00000172932	82	171	131	340	311	226	396	139	195	97	39	75
ENSG00000172935	22	1	6	72	116	141	12	10	18	4	0	16
ENSG00000172936	195	501	236	494	339	438	270	159	165	190	75	111
ENSG00000172938	4	1	0	0	0	0	4	3	3	4	0	6
ENSG00000172939	300	1523	386	546	977	1121	737	623	527	435	187	354
ENSG00000172940	3	4	4	1	3	0	9	26	17	23	0	48
ENSG00000172943	299	670	361	528	631	731	249	458	309	233	51	437
ENSG00000172954	383	277	287	90	143	182	861	144	232	245	62	185
ENSG00000172955	6	24	6	11	10	8	2	6	6	24	1	13
ENSG00000172965	246	325	399	246	438	733	290	236	195	222	52	262
ENSG00000172967	1	0	0	0	0	0	0	0	3	4	0	2
ENSG00000172969	0	1	0	0	0	0	1	2	2	6	1	3
ENSG00000172971	0	0	0	1	0	0	1	2	0	1	0	1
ENSG00000172974	2	7	1	37	27	31	17	15	4	9	0	2
ENSG00000172977	97	82	98	532	548	522	284	165	186	135	54	92
ENSG00000172985	22	13	27	61	146	219	51	50	40	46	13	76
ENSG00000172986	127	268	68	56	140	238	307	240	422	79	69	386
ENSG00000172987	18	1	6	113	223	595	9	9	16	11	0	40
ENSG00000172992	57	118	66	311	323	468	236	256	310	159	55	126
ENSG00000172995	1	0	2	0	0	0	2	7	5	19	0	32
ENSG00000173011	105	87	128	359	360	729	592	352	307	95	18	103
ENSG00000173013	9	2	5	62	33	65	17	23	11	7	2	6
ENSG00000173020	325	340	362	916	773	651	1427	389	418	390	133	200
ENSG00000173039	181	155	185	1515	2765	3132	193	134	155	119	33	73
ENSG00000173040	21	21	16	92	86	154	22	39	22	37	4	56
ENSG00000173041	149	264	110	96	183	194	290	332	206	102	21	152
ENSG00000173064	651	1070	731	617	815	883	749	696	679	499	74	331
ENSG00000173065	102	213	148	278	530	808	162	96	90	80	38	215
ENSG00000173068	168	49	77	45	167	254	125	165	244	79	35	248
ENSG00000173077	103	67	53	112	453	278	97	15	36	117	24	109
ENSG00000173080	0	0	1	10	3	1	2	1	0	6	0	5
ENSG00000173083	40	39	58	8	5	16	177	38	38	89	23	59
ENSG00000173085	63	79	49	55	61	44	93	69	59	88	28	54
ENSG00000173093	0	0	0	0	0	0	2	4	4	9	0	12
ENSG00000173110	22	83	4	55008	546	1158	39	30	31	23	19	34
ENSG00000173113	154	144	238	1409	740	806	1032	547	728	376	132	309
ENSG00000173114	49	75	21	9	18	30	22	13	29	28	5	15
ENSG00000173120	672	2201	773	2035	2331	3612	1951	840	1138	937	340	623
ENSG00000173124	8	7	4	4	2	1	3	3	0	9	0	11
ENSG00000173137	10	67	12	69	56	38	26	38	45	67	23	34
ENSG00000173141	76	70	63	215	169	112	301	163	146	115	42	50
ENSG00000173145	194	396	280	269	439	526	775	112	205	184	26	175
ENSG00000173153	65	77	104	470	453	365	319	128	154	147	47	73
ENSG00000173156	15	129	34	223	175	123	260	54	62	54	22	30
ENSG00000173157	2	4	3	0	0	1	4	6	7	11	1	32
ENSG00000173163	63	74	79	245	189	167	185	57	93	97	15	71
ENSG00000173166	644	1038	337	890	1444	2939	1102	653	460	459	89	606
ENSG00000173171	55	65	51	124	127	94	211	70	76	71	23	42
ENSG00000173175	19	7	47	100	159	273	41	210	105	54	1	88
ENSG00000173193	2286	1240	3323	579	1404	1138	3524	964	1188	4548	313	2391
ENSG00000173198	62	43	72	15	36	45	45	21	51	43	6	123
ENSG00000173200	200	42	138	21	36	21	50	11	30	64	7	66
ENSG00000173207	142	227	67	221	261	206	416	92	94	376	79	84
ENSG00000173208	37	27	74	2	4	6	11	4	6	49	4	14
ENSG00000173209	547	504	505	1395	1319	1162	813	411	608	413	90	280
ENSG00000173210	34	34	14	702	984	1155	117	121	184	56	8	146
ENSG00000173212	2	1	2	4	1	0	9	5	7	12	2	18
ENSG00000173213	1	0	2	1	2	1	3	3	2	2	0	4
ENSG00000173214	403	465	229	83	69	124	134	163	208	103	36	222
ENSG00000173218	177	300	195	42	57	127	458	233	197	275	64	150
ENSG00000173221	85	105	200	270	548	144	377	90	99	128	38	128
ENSG00000173226	115	313	287	495	484	604	220	132	112	144	38	82
ENSG00000173227	7	179	11	190	185	199	50	31	52	56	15	80
ENSG00000173230	1851	3167	3192	2021	2859	4487	2582	2707	2329	1505	303	1629
ENSG00000173231	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173237	0	1	0	0	0	0	1	2	2	4	1	3
ENSG00000173239	2	0	7	3	1	0	5	4	7	12	0	14
ENSG00000173250	0	1	1	0	1	0	0	4	5	2	0	13
ENSG00000173253	3	1	1	26	30	54	5	11	5	13	0	9
ENSG00000173258	152	193	76	85	227	218	164	526	446	124	24	162
ENSG00000173261	5	4	8	15	5	10	3	9	6	6	0	14
ENSG00000173262	6	13	2	59	14	3	6	5	5	45	2	33
ENSG00000173264	55	55	64	617	461	310	265	149	171	60	53	56
ENSG00000173267	14	2	122	245	139	151	218	22	35	20	1	302
ENSG00000173269	100	54	141	272	630	850	247	90	164	55	12	94
ENSG00000173272	32	31	47	424	409	248	403	122	140	159	54	43
ENSG00000173273	583	541	426	554	751	1092	1531	858	670	424	68	277
ENSG00000173275	84	78	119	22	55	54	124	76	121	72	14	91
ENSG00000173276	218	274	213	1028	2068	3846	365	133	142	226	47	178
ENSG00000173281	251	289	156	801	1170	1674	401	292	262	262	71	256
ENSG00000173285	0	0	0	0	0	0	1	3	3	5	1	8
ENSG00000173295	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173302	0	0	0	0	0	1	0	0	1	4	0	1
ENSG00000173320	90	221	43	57	171	191	19	39	31	140	4	54
ENSG00000173327	192	139	199	849	1011	926	518	259	287	198	97	91
ENSG00000173334	756	1433	492	8402	3549	7098	447	218	246	302	36	188
ENSG00000173335	0	0	1	2	0	2	1	180	254	6	0	17
ENSG00000173338	0	0	1	26	14	15	0	2	3	2	1	0
ENSG00000173349	56	80	67	64	77	60	126	81	61	65	31	62
ENSG00000173357	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173366	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173369	396	301	836	181	258	154	1473	239	236	740	195	487
ENSG00000173372	120	79	234	32	40	33	460	86	83	287	75	184
ENSG00000173376	8	0	1	32	43	147	10	10	17	7	8	15
ENSG00000173389	0	0	0	0	1	3	2	3	1	1	0	7
ENSG00000173391	183	54	231	22	126	26	347	110	115	87	50	142
ENSG00000173401	8	3	13	1	3	5	6	22	7	12	1	13
ENSG00000173402	567	818	708	620	1287	1662	830	844	623	617	271	828
ENSG00000173404	11	0	1	1	0	0	2	12	7	4	0	1
ENSG00000173406	6	2	4	4	12	17	9	12	10	15	0	21
ENSG00000173409	157	120	98	113	69	75	354	107	99	91	49	117
ENSG00000173418	170	447	279	561	416	466	1106	406	410	254	67	278
ENSG00000173421	6	5	7	8	11	23	7	8	15	12	5	16
ENSG00000173431	1	0	1	0	0	0	0	1	0	4	1	9
ENSG00000173432	24	43	16	1434	1100	472	30	22	26	63	32	38
ENSG00000173436	33	61	32	93	57	71	101	57	40	27	9	37
ENSG00000173442	224	152	180	733	755	737	615	239	278	305	133	178
ENSG00000173451	26	25	28	99	150	137	62	76	67	39	10	39
ENSG00000173452	0	1	0	0	0	0	3	3	0	11	0	19
ENSG00000173456	76	108	95	177	193	356	377	100	107	212	45	107
ENSG00000173457	110	152	185	382	417	231	827	218	242	359	229	132
ENSG00000173464	0	0	0	0	0	0	1	0	0	3	0	0
ENSG00000173465	15	27	30	191	149	125	112	54	65	46	20	21
ENSG00000173467	5	3	13	207	193	217	1074	301	481	2	1	187
ENSG00000173473	1027	2915	1010	1492	2396	3004	598	985	521	1016	252	607
ENSG00000173480	119	88	89	97	119	130	142	103	119	114	18	66
ENSG00000173482	251	803	233	644	1144	1682	281	267	303	179	107	250
ENSG00000173486	0	0	2	10	4	3	3	2	2	2	0	0
ENSG00000173511	50	34	51	445	320	398	101	109	106	42	25	43
ENSG00000173517	490	609	548	541	1343	2541	714	506	526	438	110	565
ENSG00000173530	25	13	14	2048	1525	2886	42	20	19	18	19	33
ENSG00000173531	8	25	31	145	201	123	35	44	39	15	11	13
ENSG00000173535	1	0	5	16	7	14	11	4	4	8	1	6
ENSG00000173540	117	160	192	785	563	819	274	165	132	126	47	99
ENSG00000173542	323	566	289	195	411	556	791	476	387	319	106	343
ENSG00000173545	114	67	63	731	372	579	257	175	110	124	54	112
